geneA	geneB	pi_mean	fdr_left	fdr_right	sd	z	pp	fA	fB
ABL1	FGFR3	-0.007173951840662732	0.5994659546061415	1.0	0.04996880597039302	-0.20748891028809863	0.0	-0.004816636228900396	-0.006844602623524155
ABL1	FLT3	-0.04633915205960266	0.08804347826086957	1.0	0.010650507219490799	-1.340245986880396	1.0	-0.004816636228900396	-0.012005544621348462
ABL1	FNTA	-0.028047433284297995	0.22352941176470592	1.0	0.0029929853588097285	-0.8112030158261458	1.0	-0.004816636228900396	-0.02474976992004095
ABL1	GATA3	0.006377694274754064	0.8989307535641549	1.0	0.0039808318463193555	0.18445911885256247	1.0	-0.004816636228900396	-0.018844080333558198
ABL1	HDAC1	-0.0025358015267302036	0.7106216053108028	1.0	0.01724746156805737	-0.07334182151960764	0.0	-0.004816636228900396	-0.007507305949068177
ABL1	HDAC2	-0.041095890373645506	0.10923623445825935	1.0	0.02106171635203868	-1.188597540147293	1.0	-0.004816636228900396	-0.02392632042432527
ABL1	HDAC6	-0.07912902161779656	0.03478260869565218	1.0	0.07825699015465622	-2.2886123063412245	1.0	-0.004816636228900396	-0.01703148595578777
ABL1	HSP90AA1	-0.0014214808692529285	0.7373529411764707	1.0	0.01843735411006884	-0.041112837541633473	0.0	-0.004816636228900396	-0.0149731656609626
ABL1	IGF1R	-0.009429193060037915	0.5475852272727273	1.0	0.03050729343053423	-0.27271621504816673	0.0	-0.004816636228900396	-0.030297619593151616
ABL1	JAK2	0.014415391744782593	0.9822242479489518	1.0	0.01884467850062208	0.4169297468025211	1.0	-0.004816636228900396	-0.009797161186584974
ABL1	KDM5C	0.004295563452191708	0.8605442176870749	1.0	0.018087786784515517	0.12423860649813111	0.0	-0.004816636228900396	-0.006994470137487545
ABL1	KDM6A	-0.03199631254343468	0.17810026385224276	1.0	0.029155856858916918	-0.9254146348243928	1.0	-0.004816636228900396	-0.0020645396555763213
ABL1	KIT	0.008070388450230986	0.9224863793957405	1.0	0.008901609340752986	0.23341613413805576	1.0	-0.004816636228900396	-0.014133614362727963
ABL1	KMT2D	0.012977538474318533	0.9733178654292344	1.0	0.004194914983336224	0.3753433778291818	1.0	-0.004816636228900396	-0.0146162703787025
ABL1	MAP2K1	0.016510715227224044	0.9913678618857902	1.0	0.014453248268243256	0.47753182439225267	1.0	-0.004816636228900396	-0.007917944257901413
ABL1	MAP3K1	0.006803365234110445	0.9040991902834008	1.0	0.009378411024672517	0.1967706042736837	1.0	-0.004816636228900396	-0.00900178260063075
ABL1	MET	-0.009328118901809882	0.5476694915254237	1.0	0.02795676828376177	-0.2697928936466832	0.0	-0.004816636228900396	-0.007992064952556036
ABL1	MLH1	-0.04925163816618508	0.07194244604316546	1.0	0.028515736657158095	-1.4244824832921403	1.0	-0.004816636228900396	-0.007885104933527454
ABL1	MSH6	-0.05268603987022785	0.06417112299465241	1.0	0.01178280670648877	-1.5238141045367004	1.0	-0.004816636228900396	-0.0061228945290003455
ABL1	MTOR	-0.014960010001747907	0.42026037428803914	1.0	0.016251668920500114	-0.4326814902168311	1.0	-0.004816636228900396	-0.023095651752743373
ABL1	NF1	-0.049666254435511654	0.071256038647343	1.0	0.0021276242637475796	-1.4364742389968095	1.0	-0.004816636228900396	-0.0180551161549712
ABL1	PARP1	-0.0224970269950585	0.2925851703406814	1.0	0.007200647907137213	-0.6506711669666583	1.0	-0.004816636228900396	-0.028722435511776633
ABL1	PBRM1	0.0034091991285443613	0.8422032996274614	1.0	0.005280081907783034	0.09860269874232357	0.0	-0.004816636228900396	-0.0105819163601611
ABL1	PDGFRA	-0.01445682992340746	0.4365971107544142	1.0	0.003571136544165233	-0.41812824418836403	1.0	-0.004816636228900396	-0.011974279855499537
ABL1	PIK3CA	0.033856683540512654	1.0	0.7156129195594009	0.008539065362646798	0.9792212897181944	1.0	-0.004816636228900396	-0.015167101713858298
ABL1	PIK3R1	0.0263652046090423	1.0	0.8588144327145769	0.02013378230019441	0.7625486893911985	1.0	-0.004816636228900396	-0.014160809640048962
ABL1	PRKDC	0.004347125992671271	0.8617354939884998	1.0	0.02011423611600118	0.12572992614641051	0.0	-0.004816636228900396	-0.03218035880744561
ABL1	PTEN	0.007663486563785073	0.9131408661025385	1.0	0.005539725838441521	0.2216474979821383	1.0	-0.004816636228900396	-0.004190285702105321
ABL1	RB1	0.026882799999445095	1.0	0.8522174014607226	0.03182226267606718	0.7775188628618497	1.0	-0.004816636228900396	0.0014838641780884076
ABL1	ROR1	0.023656119086719215	1.0	0.9084662584157149	0.02074641025925398	0.6841950545482646	1.0	-0.004816636228900396	-0.010424889292516223
ABL1	RPS6KB1	-0.09140514259152047	0.02238805970149254	1.0	0.018806876932721983	-2.643668908333626	1.0	-0.004816636228900396	-0.02768067973141356
ABL1	RRM2	-0.028806497918012673	0.21710526315789477	1.0	0.012858821658506873	-0.833157093186267	1.0	-0.004816636228900396	-0.03219571203741445
ABL1	RUNX1	-0.008967915524765684	0.5560224089635853	1.0	0.017871847827379165	-0.2593748970048087	0.0	-0.004816636228900396	-0.005149712480916616
ABL1	SETD2	-0.017157492864872097	0.3720136518771332	1.0	0.026884466248238172	-0.4962382765980857	0.0	-0.004816636228900396	-0.01370869074719141
ABL1	SMAD4	-0.027924242569773376	0.22561692126909522	1.0	0.022199939378853267	-0.8076400274367557	1.0	-0.004816636228900396	-0.010923109299216766
ABL1	SMARCA4	-0.04152363277793428	0.1068840579710145	1.0	0.010354569718391549	-1.2009689370176808	1.0	-0.004816636228900396	-0.015189239827704207
ABL1	SMARCB1	0.02668760217315195	1.0	0.8472131415766054	0.016609133169641806	0.7718732458898199	1.0	-0.004816636228900396	-0.021461448102827844
ABL1	SMO	-0.05523494022658647	0.05740181268882177	1.0	0.014958008181124614	-1.5975347774824136	1.0	-0.004816636228900396	-0.01684155328935715
ABL1	SRC	-0.010884276983539835	0.5010932944606414	1.0	0.02978183876063132	-0.3148009382761461	0.0	-0.004816636228900396	-0.011824846199916427
ABL1	TOP1	-0.010015621661077043	0.5319913731128685	1.0	0.03308391880596544	-0.28967721981846667	0.0	-0.004816636228900396	-0.021188918300548483
ABL1	TP53	0.009354653355198425	0.9338662790697674	1.0	0.0001383969076005687	0.27056033744069824	1.0	-0.004816636228900396	0.05447649844643285
ABL1	TSC1	0.0002632856845344269	0.7773371104815864	1.0	0.00016694137739893682	0.007614890787092001	1.0	-0.004816636228900396	-0.0019522836361683766
ABL1	TYMS	-0.003131647155740344	0.6934596577017116	1.0	0.030318003284087524	-0.09057519065967974	0.0	-0.004816636228900396	-0.009591105948210344
ABL1	VEGFA	-0.02625802505623345	0.24582869855394887	1.0	0.0003181593272661269	-0.7594487844696985	1.0	-0.004816636228900396	-0.009971031256810165
ABL1	VHL	-0.0693532215802371	0.04385964912280702	1.0	0.024032028801093362	-2.0058713370625423	1.0	-0.004816636228900396	-0.0160121688612405
ABL1	WEE1	-0.007500139907275192	0.5929682217714672	1.0	0.0028026566641907893	-0.21692309774762145	1.0	-0.004816636228900396	-0.02747639577313995
ADA	0	0.0211966002121358	1.0	0.9382278407253001	0.04155893186087831	0.6130595210996347	0.0	-0.008988829655756326	0.000471307495279502
ADA	AKT1	0.012562658653492967	0.968313140726934	1.0	0.018447688542346234	0.36334399954569646	0.0	-0.008988829655756326	-0.018435586042181165
ADA	ALK	-0.04332029879643607	0.10251450676982593	1.0	0.022709079281609583	-1.2529330821095939	1.0	-0.008988829655756326	-0.010684707378869934
ADA	APC	-0.025996052190240752	0.24972375690607734	1.0	0.01629884996799172	-0.7518718637296155	1.0	-0.008988829655756326	-0.0015948053808910027
ADA	ARID1A	-0.052224321670584016	0.06299212598425198	1.0	0.036904292065743076	-1.510460041360353	1.0	-0.008988829655756326	-0.008205605489317647
ADA	ARID2	0.007713286022777909	0.9149253731343285	1.0	0.018071976062121287	0.2230878248352951	0.0	-0.008988829655756326	-0.0052247141864447625
ADA	ATM	0.0036898817285167937	0.8487016428192898	1.0	0.007795476359868728	0.10672075251500267	0.0	-0.008988829655756326	-0.009406002234357388
ADA	BCL2	-0.043659753339718416	0.10117878192534382	1.0	0.01257096815726207	-1.2627509697735138	1.0	-0.008988829655756326	-0.0057244213182950235
ADA	BRAF	-0.022524138691517048	0.29216867469879526	1.0	0.028504232887229575	-0.6514553060965532	1.0	-0.008988829655756326	-0.012873784994768076
ADA	BRCA1	0.028896029471046324	1.0	0.8204444726339972	0.012922671853606425	0.8357465731253513	1.0	-0.008988829655756326	-0.02645861307137251
ADA	BRCA2	-0.07267873840741222	0.03896103896103897	1.0	0.10532750102562936	-2.102053731082009	0.0	-0.008988829655756326	-0.011669073394624589
ADA	BRD4	0.03465699914546216	1.0	0.6809089530586685	0.017109564187487408	1.0023684499509	1.0	-0.008988829655756326	-0.03202761273776583
ADA	BTK	-0.06050503600713978	0.0474308300395257	1.0	0.05462205288973518	-1.7499593343943955	1.0	-0.008988829655756326	-0.00646096137836643
ADA	CASP8	0.027284509296772758	1.0	0.8436120222383857	0.007191173387574182	0.789137316150409	1.0	-0.008988829655756326	-0.003058836800557601
ADA	CDH1	-0.01862508090558681	0.3494191242180519	1.0	0.04506948979223273	-0.5386846506584405	0.0	-0.008988829655756326	-0.011244272427444404
ADA	CDK4	-0.08246632216483635	0.03157894736842106	1.0	0.03284731286625614	-2.385135515471827	1.0	-0.008988829655756326	-0.02146110790867118
ADA	CDK6	-0.02949655914296645	0.2109756097560976	1.0	0.004738734737589107	-0.8531154166846447	1.0	-0.008988829655756326	-0.04369843322432448
ADA	CDK9	-0.05754462933745766	0.05673758865248228	1.0	0.012714410514748278	-1.6643368535714385	1.0	-0.008988829655756326	-0.02298009306610005
ADA	CDKN1B	-0.01738277728615553	0.36866952789699575	1.0	0.011286524705549465	-0.5027540743222959	1.0	-0.008988829655756326	-0.018839398023940884
ADA	CDKN2A	-0.007516977680705683	0.5930311231393776	1.0	0.0035160129983557464	-0.21741008892603558	1.0	-0.008988829655756326	-0.0033473561279868556
ADA	CHEK1	-0.020375285360242162	0.3227016885553472	1.0	0.051419620170287964	-0.5893050093036509	0.0	-0.008988829655756326	-0.03291114460331523
ADA	CHEK2	-0.023045126427387486	0.28909465020576136	1.0	0.02943736233265518	-0.6665235948152625	1.0	-0.008988829655756326	-0.00586511127840611
ADA	DHFR	0.011847938746026769	0.967074317968015	1.0	0.0052936609932124875	0.34267248431181774	1.0	-0.008988829655756326	-0.01185346581568476
ADA	EGFR	-0.015874373733213834	0.40174129353233834	1.0	0.0032113244870106963	-0.45912721197000345	1.0	-0.008988829655756326	-0.016494444626676638
ADA	ERBB2	-0.03469258472487774	0.1510948905109489	1.0	0.08286428646750761	-1.0033976753010143	0.0	-0.008988829655756326	-0.014147985964042549
ADA	FGFR2	-0.02222850425567946	0.29414682539682546	1.0	0.0027580758717750966	-0.6429048072504513	1.0	-0.008988829655756326	-0.0059292777141936575
ADA	FGFR3	0.006565804775256156	0.9019807008633823	1.0	0.04438354671477261	0.1898997523597038	0.0	-0.008988829655756326	-0.006844602623524155
ADA	FLT3	0.03988566642295714	1.0	0.5775727584136153	0.028814463725285358	1.1535947893190008	1.0	-0.008988829655756326	-0.012005544621348462
ADA	FNTA	-0.0022173058278394265	0.7188995215311005	1.0	0.011110652104911923	-0.06413011687451639	0.0	-0.008988829655756326	-0.02474976992004095
ADA	GATA3	-0.015231642440235315	0.415302782324059	1.0	0.00173476363082247	-0.44053779033041607	1.0	-0.008988829655756326	-0.018844080333558198
ADA	HDAC1	-0.004360772390325103	0.660075329566855	1.0	0.0007618883401467512	-0.12612461463072713	1.0	-0.008988829655756326	-0.007507305949068177
ADA	HDAC2	-0.0660604454242817	0.04522613065326633	1.0	0.0401550970289779	-1.9106358864216157	1.0	-0.008988829655756326	-0.02392632042432527
ADA	HDAC6	-0.025548353293540202	0.252723311546841	1.0	0.005865896033167162	-0.7389232744057986	1.0	-0.008988829655756326	-0.01703148595578777
ADA	HSP90AA1	-0.012247873572534129	0.48068181818181827	1.0	0.019135635977503344	-0.3542396153967967	0.0	-0.008988829655756326	-0.0149731656609626
ADA	IGF1R	-0.005780640778783904	0.6288860103626943	1.0	0.023794612042670117	-0.16719081513181935	0.0	-0.008988829655756326	-0.030297619593151616
ADA	JAK2	-0.053514191689066036	0.06497175141242939	1.0	0.0347173779695823	-1.5477663587837776	1.0	-0.008988829655756326	-0.009797161186584974
ADA	KDM5C	0.003114700359244932	0.8360918312867059	1.0	0.04707156010969091	0.09008504625729102	0.0	-0.008988829655756326	-0.006994470137487545
ADA	KDM6A	-0.0034805613541805955	0.684923076923077	1.0	0.009540129501746448	-0.10066667557989706	0.0	-0.008988829655756326	-0.0020645396555763213
ADA	KIT	0.02112188695940096	1.0	0.9358526888101676	0.01525050544099422	0.6108986240461916	1.0	-0.008988829655756326	-0.014133614362727963
ADA	KMT2D	-0.01764436640846758	0.36631944444444453	1.0	0.00589727911623741	-0.5103198962203607	1.0	-0.008988829655756326	-0.0146162703787025
ADA	MAP2K1	0.01978850659863592	1.0	0.9689118458624444	0.027705271561987894	0.5723338770002827	1.0	-0.008988829655756326	-0.007917944257901413
ADA	MAP3K1	-0.03151711039367566	0.18496732026143795	1.0	0.02210868171058296	-0.9115548913985118	1.0	-0.008988829655756326	-0.00900178260063075
ADA	MET	0.014548974074156474	0.9840691852526172	1.0	0.008316371809835011	0.42079328708981856	1.0	-0.008988829655756326	-0.007992064952556036
ADA	MLH1	-0.013795349616124877	0.44858712715855587	1.0	0.020972275895197623	-0.3989965534294223	0.0	-0.008988829655756326	-0.007885104933527454
ADA	MSH6	-0.01620343546136651	0.395484949832776	1.0	0.030297210534504886	-0.4686445130208577	0.0	-0.008988829655756326	-0.0061228945290003455
ADA	MTOR	-0.022615805131472586	0.2911200807265389	1.0	0.03801902164565593	-0.654106532388394	0.0	-0.008988829655756326	-0.023095651752743373
ADA	NF1	0.0006976644486342554	0.7871564778463265	1.0	0.03941306858698166	0.02017822804069675	0.0	-0.008988829655756326	-0.0180551161549712
ADA	PARP1	-0.05705227122068272	0.05743243243243245	1.0	0.01837767578791779	-1.650096606161066	1.0	-0.008988829655756326	-0.028722435511776633
ADA	PBRM1	-0.0073075556317064	0.5967849966510381	1.0	0.019581113218832207	-0.21135307130140266	0.0	-0.008988829655756326	-0.0105819163601611
ADA	PDGFRA	-0.017011486978973072	0.37563667232597636	1.0	0.015681149791791676	-0.4920154154981374	1.0	-0.008988829655756326	-0.011974279855499537
ADA	PIK3CA	-0.00030411201839118315	0.7600344036697249	1.0	0.025431436889093956	-0.00879569206805152	0.0	-0.008988829655756326	-0.015167101713858298
ADA	PIK3R1	-0.006774157508174909	0.6064814814814815	1.0	0.004999535731315187	-0.19592584264704332	1.0	-0.008988829655756326	-0.014160809640048962
ADA	PRKDC	-0.0532104985127021	0.06509695290858726	1.0	0.004095717081587889	-1.5389827806910839	1.0	-0.008988829655756326	-0.03218035880744561
ADA	PTEN	0.02859340023215736	1.0	0.8155457653817227	0.020966594499726574	0.8269937668070158	1.0	-0.008988829655756326	-0.004190285702105321
ADA	RB1	-0.02546559204311579	0.2521691973969632	1.0	0.007606847033597881	-0.736529608815892	1.0	-0.008988829655756326	0.0014838641780884076
ADA	ROR1	-0.039366013776016104	0.11705685618729099	1.0	0.010304509875742997	-1.1385651147634825	1.0	-0.008988829655756326	-0.010424889292516223
ADA	RPS6KB1	0.04932179213651167	1.0	0.39472281386420577	0.023492126975832382	1.4265115143169853	1.0	-0.008988829655756326	-0.02768067973141356
ADA	RRM2	-0.005175479853931505	0.6396166134185303	1.0	0.004107692728974976	-0.14968802397355552	1.0	-0.008988829655756326	-0.03219571203741445
ADA	RUNX1	0.01715909372610372	0.9969190140845071	1.0	0.016281010756130417	0.4962845775713636	1.0	-0.008988829655756326	-0.005149712480916616
ADA	SETD2	-0.024472052354054218	0.2667375132837408	1.0	0.08140504663419977	-0.7077939172486737	0.0	-0.008988829655756326	-0.01370869074719141
ADA	SMAD4	0.02145550933477944	1.0	0.9412574026016735	0.0001865354701423721	0.6205478305996346	1.0	-0.008988829655756326	-0.010923109299216766
ADA	SMARCA4	-0.01239425611885819	0.47983257229832577	1.0	0.022947297098075737	-0.35847337047301847	0.0	-0.008988829655756326	-0.015189239827704207
ADA	SMARCB1	-0.022556180495697558	0.2917505030181087	1.0	0.02726113397376835	-0.6523820364650784	1.0	-0.008988829655756326	-0.021461448102827844
ADA	SMO	0.022774639771759524	1.0	0.9253165607791206	0.016022332917225383	0.6587004336524558	1.0	-0.008988829655756326	-0.01684155328935715
ADA	SRC	-0.07580184412259902	0.03358208955223882	1.0	0.005741895542904362	-2.1923818815841707	1.0	-0.008988829655756326	-0.011824846199916427
ADA	TOP1	-0.017369909169800503	0.3687821612349915	1.0	0.05233167992817494	-0.5023818957101075	0.0	-0.008988829655756326	-0.021188918300548483
ADA	TP53	-0.10294227976546179	0.014705882352941178	1.0	0.04867516697517124	-2.9773522216919517	1.0	-0.008988829655756326	0.05447649844643285
ADA	TSC1	-0.017582617360075006	0.3682842287694975	1.0	0.001813253632398384	-0.5085339568877768	1.0	-0.008988829655756326	-0.0019522836361683766
ADA	TYMS	0.016476164774233436	0.9915854738706822	1.0	0.006884705225128669	0.4765325375277455	1.0	-0.008988829655756326	-0.009591105948210344
ADA	VEGFA	-0.10609687544641785	0.020833333333333332	1.0	0.04212689528978807	-3.068591141994022	1.0	-0.008988829655756326	-0.009971031256810165
ADA	VHL	-0.10488261534572668	0.01724137931034483	1.0	0.0010803558274362108	-3.0334716554551417	1.0	-0.008988829655756326	-0.0160121688612405
ADA	WEE1	-0.019881578961273814	0.33070500927643787	1.0	0.004521788687083856	-0.5750257661473795	1.0	-0.008988829655756326	-0.02747639577313995
AKT1	0	0.014865687331839319	0.9846223428312981	1.0	0.021126302633254723	0.429953439007473	0.0	-0.018435586042181165	0.000471307495279502
AKT1	ALK	0.0028851672574303224	0.8308310991957105	1.0	0.0029614053172199355	0.08344636589974894	1.0	-0.018435586042181165	-0.010684707378869934
AKT1	APC	0.007063993925855929	0.9044746103569634	1.0	0.0030203748782957093	0.20430864808010651	1.0	-0.018435586042181165	-0.0015948053808910027
AKT1	ARID1A	-0.018349663147921337	0.35239361702127664	1.0	0.02168305455824331	-0.5307188694988724	1.0	-0.018435586042181165	-0.008205605489317647
AKT1	ARID2	-0.01618393753235467	0.39565943238731227	1.0	0.007401781733745374	-0.46808058338578395	1.0	-0.018435586042181165	-0.0052247141864447625
AKT1	ATM	-0.04574987748664555	0.09508547008547011	1.0	0.0139253506338652	-1.323202669372976	1.0	-0.018435586042181165	-0.009406002234357388
AKT1	BCL2	-0.05384974874249031	0.06628242074927955	1.0	0.025059716599361955	-1.5574715211407157	1.0	-0.018435586042181165	-0.0057244213182950235
AKT1	BRAF	-0.021103584325812136	0.3080614203454895	1.0	0.0012726965412718709	-0.6103692653910048	1.0	-0.018435586042181165	-0.012873784994768076
AKT1	BRCA1	-0.02202085723995973	0.29753694581280793	1.0	0.0022589716162177667	-0.6368991280971491	1.0	-0.018435586042181165	-0.02645861307137251
AKT1	BRCA2	0.013547442280249835	0.9742410303587857	1.0	0.01274117345812978	0.3918264435491773	1.0	-0.018435586042181165	-0.011669073394624589
AKT1	BRD4	-0.016142074267236742	0.3958333333333334	1.0	0.03205615529091149	-0.46686979141876983	0.0	-0.018435586042181165	-0.03202761273776583
AKT1	BTK	0.03856735073800438	1.0	0.5959871219102696	0.00019240832274276522	1.1154657509644184	1.0	-0.018435586042181165	-0.00646096137836643
AKT1	CASP8	0.034438132971725	1.0	0.6762703422679832	0.012302622483824048	0.9960382842491668	1.0	-0.018435586042181165	-0.003058836800557601
AKT1	CDH1	0.02379801272142109	1.0	0.9172328363934789	0.014443182252953933	0.6882989788977748	1.0	-0.018435586042181165	-0.011244272427444404
AKT1	CDK4	-0.06565625680779826	0.044554455445544566	1.0	0.017387551149066437	-1.8989457249251793	1.0	-0.018435586042181165	-0.02146110790867118
AKT1	CDK6	-0.030381009953356422	0.20012468827930177	1.0	0.020567193611031664	-0.8786959807764003	1.0	-0.018435586042181165	-0.04369843322432448
